Date/Time,Lat,Lon,Base
09/01/2014 19:35,53.30130926,-6.152264856,B02512
09/01/2014 19:35,53.3012168,-6.15204723,B02512
09/01/2014 19:37,53.30112433,-6.151829603,B02512
09/01/2014 19:40,53.30103187,-6.151611977,B02512
09/01/2014 19:42,53.3009394,-6.15139435,B02512
09/01/2014 19:43,53.30084694,-6.151176724,B02512
09/01/2014 19:45,53.30075447,-6.150959098,B02512
09/01/2014 19:46,53.30066201,-6.150741471,B02512
09/01/2014 19:49,53.30056954,-6.150523845,B02512
09/01/2014 19:51,53.30047708,-6.150306218,B02512
09/01/2014 19:51,53.30038461,-6.150088592,B02512
09/01/2014 19:51,53.30029215,-6.149870966,B02512
09/01/2014 19:56,53.30019968,-6.149653339,B02512
09/01/2014 19:57,53.30010722,-6.149435713,B02512
09/01/2014 20:02,53.30001475,-6.149218086,B02512
09/01/2014 20:04,53.29992229,-6.14900046,B02512
09/01/2014 20:05,53.29982982,-6.148782834,B02512
09/01/2014 20:07,53.29973736,-6.148565207,B02512
09/01/2014 20:08,53.29964489,-6.148347581,B02512
09/01/2014 20:08,53.29955243,-6.148129954,B02512
09/01/2014 20:08,53.29945996,-6.147912328,B02512
09/01/2014 20:09,53.2993675,-6.147694702,B02512
09/01/2014 20:09,53.29927503,-6.147477075,B02512
09/01/2014 20:11,53.29918257,-6.147259449,B02512
09/01/2014 20:19,53.2990901,-6.147041822,B02512
09/01/2014 20:20,53.29899764,-6.146824196,B02512
09/01/2014 20:21,53.29890517,-6.14660657,B02512
09/01/2014 20:25,53.29881271,-6.146388943,B02512
09/01/2014 20:29,53.29872024,-6.146171317,B02512
09/01/2014 20:34,53.29862778,-6.14595369,B02512
09/01/2014 20:35,53.29853531,-6.145736064,B02512
09/01/2014 20:36,53.29844285,-6.145518438,B02512
09/01/2014 20:37,53.29835038,-6.145300811,B02512
09/01/2014 20:37,53.29825792,-6.145083185,B02512
09/01/2014 20:37,53.29816545,-6.144865558,B02512
09/01/2014 20:37,53.29807299,-6.144647932,B02512
09/01/2014 20:38,53.29798052,-6.144430306,B02512
09/01/2014 20:38,53.29788806,-6.144212679,B02512
09/01/2014 20:44,53.29779559,-6.143995053,B02512
09/01/2014 20:45,53.29770313,-6.143777426,B02512
09/01/2014 20:45,53.29761066,-6.1435598,B02512
09/01/2014 20:47,53.2975182,-6.143342174,B02512
09/01/2014 20:48,53.29742573,-6.143124547,B02512
09/01/2014 20:49,53.29733327,-6.142906921,B02512
09/01/2014 20:53,53.2972408,-6.142689294,B02512
09/01/2014 20:54,53.29714834,-6.142471668,B02512
09/01/2014 20:55,53.29705587,-6.142254042,B02512
09/01/2014 20:56,53.2969634,-6.142036415,B02512
09/01/2014 20:58,53.29687094,-6.141818789,B02512
09/01/2014 20:59,53.29677847,-6.141601162,B02512
09/01/2014 20:59,53.29668601,-6.141383536,B02512
09/01/2014 20:59,53.29659354,-6.14116591,B02512
09/01/2014 21:00,53.29650108,-6.140948283,B02512
09/01/2014 21:01,53.29640861,-6.140730657,B02512
09/01/2014 21:02,53.29631615,-6.14051303,B02512
09/01/2014 21:02,53.29622368,-6.140295404,B02512
09/01/2014 21:03,53.29613122,-6.140077778,B02512
09/01/2014 21:04,53.29603875,-6.139860151,B02512
09/01/2014 21:04,53.29594629,-6.139642525,B02512
09/01/2014 21:04,53.29585382,-6.139424898,B02512
09/01/2014 21:05,53.29576136,-6.139207272,B02512
09/01/2014 21:08,53.29566889,-6.138989646,B02512
09/01/2014 21:11,53.29557643,-6.138772019,B02512
09/01/2014 21:11,53.29548396,-6.138554393,B02512
09/01/2014 21:16,53.2953915,-6.138336766,B02512
09/01/2014 21:16,53.29529903,-6.13811914,B02512
09/01/2014 21:17,53.29520657,-6.137901514,B02512
09/01/2014 21:19,53.2951141,-6.137683887,B02512
09/01/2014 21:20,53.29502164,-6.137466261,B02512
09/01/2014 21:21,53.29492917,-6.137248634,B02512
09/01/2014 21:24,53.29483671,-6.137031008,B02512
09/01/2014 21:25,53.29474424,-6.136813382,B02512
09/01/2014 21:31,53.29465178,-6.136595755,B02512
09/01/2014 21:31,53.29455931,-6.136378129,B02512
09/01/2014 21:32,53.29446685,-6.136160502,B02512
09/01/2014 21:34,53.29437438,-6.135942876,B02512
09/01/2014 21:34,53.29428192,-6.13572525,B02512
09/01/2014 21:36,53.29418945,-6.135507623,B02512
09/01/2014 21:36,53.29409699,-6.135289997,B02512
09/01/2014 21:37,53.29400452,-6.13507237,B02512
09/01/2014 21:40,53.29391206,-6.134854744,B02512
09/01/2014 21:42,53.29381959,-6.134637118,B02512
09/01/2014 21:42,53.29372713,-6.134419491,B02512
09/01/2014 21:43,53.29363466,-6.134201865,B02512
09/01/2014 21:43,53.2935422,-6.133984238,B02512
09/01/2014 21:45,53.29344973,-6.133766612,B02512
09/01/2014 21:50,53.29335727,-6.133548986,B02512
09/01/2014 21:52,53.2932648,-6.133331359,B02512
09/01/2014 21:53,53.29317234,-6.133113733,B02512
09/01/2014 21:56,53.29307987,-6.132896106,B02512
09/01/2014 21:56,53.29298741,-6.13267848,B02512
09/01/2014 21:58,53.29289494,-6.132460854,B02512
09/01/2014 22:07,53.29280248,-6.132243227,B02512
09/01/2014 22:07,53.29271001,-6.132025601,B02512
09/01/2014 22:07,53.29261755,-6.131807974,B02512
09/01/2014 22:07,53.29252508,-6.131590348,B02512
09/01/2014 22:14,53.29243262,-6.131372722,B02512
09/01/2014 22:15,53.29234015,-6.131155095,B02512
09/01/2014 22:15,53.29224769,-6.130937469,B02512
09/01/2014 22:17,53.29215522,-6.130719842,B02512
09/01/2014 22:19,53.29206276,-6.130502216,B02512
09/01/2014 22:20,53.29197029,-6.13028459,B02512
09/01/2014 22:20,53.29187782,-6.130066963,B02512
09/01/2014 22:21,53.29178536,-6.129849337,B02512
09/01/2014 22:22,53.29169289,-6.12963171,B02512
09/01/2014 22:22,53.29160043,-6.129414084,B02512
09/01/2014 22:22,53.29150796,-6.129196458,B02512
09/01/2014 22:24,53.2914155,-6.128978831,B02512
09/01/2014 22:26,53.29132303,-6.128761205,B02512
09/01/2014 22:27,53.29123057,-6.128543578,B02512
09/01/2014 22:27,53.2911381,-6.128325952,B02512
09/01/2014 22:31,53.29104564,-6.128108326,B02512
09/01/2014 22:36,53.29095317,-6.127890699,B02512
09/01/2014 22:38,53.29086071,-6.127673073,B02512
09/01/2014 22:38,53.29076824,-6.127455446,B02512
09/01/2014 22:41,53.29067578,-6.12723782,B02512
09/01/2014 22:46,53.29058331,-6.127020194,B02512
09/01/2014 22:47,53.29049085,-6.126802567,B02512
09/01/2014 22:51,53.29039838,-6.126584941,B02512
09/01/2014 22:52,53.29030592,-6.126367314,B02512
09/01/2014 22:52,53.29021345,-6.126149688,B02512
09/01/2014 23:02,53.29012099,-6.125932062,B02512
09/01/2014 23:03,53.29002852,-6.125714435,B02512
09/01/2014 23:04,53.28993606,-6.125496809,B02512
09/01/2014 23:05,53.28984359,-6.125279182,B02512
09/01/2014 23:05,53.28975113,-6.125061556,B02512
09/01/2014 23:12,53.28965866,-6.12484393,B02512
09/01/2014 23:17,53.2895662,-6.124626303,B02512
09/01/2014 23:22,53.28947373,-6.124408677,B02512
09/01/2014 23:26,53.28938127,-6.12419105,B02512
09/01/2014 23:29,53.2892888,-6.123973424,B02512
09/01/2014 23:30,53.28919634,-6.123755798,B02512
09/01/2014 23:37,53.28910387,-6.123538171,B02512
09/01/2014 23:37,53.28901141,-6.123320545,B02512
09/01/2014 23:38,53.28891894,-6.123102918,B02512
09/01/2014 23:40,53.28882648,-6.122885292,B02512
09/01/2014 23:44,53.28873401,-6.122667666,B02512
09/01/2014 23:46,53.28864155,-6.122450039,B02512
09/01/2014 23:57,53.28854908,-6.122232413,B02512
09/02/2014 00:02,53.28845662,-6.122014786,B02512
09/02/2014 00:02,53.28836415,-6.12179716,B02512
09/02/2014 00:08,53.28827169,-6.121579534,B02512
09/02/2014 00:21,53.28817922,-6.121361907,B02512
09/02/2014 00:27,53.28808676,-6.121144281,B02512
09/02/2014 00:31,53.28799429,-6.120926654,B02512
09/02/2014 00:36,53.28790183,-6.120709028,B02512
09/02/2014 00:44,53.28780936,-6.120491402,B02512
09/02/2014 00:45,53.2877169,-6.120273775,B02512
09/02/2014 00:56,53.28762443,-6.120056149,B02512
09/02/2014 01:00,53.28753197,-6.119838522,B02512
09/02/2014 01:24,53.2874395,-6.119620896,B02512
09/02/2014 01:28,53.28734704,-6.11940327,B02512
09/02/2014 01:52,53.28725457,-6.119185643,B02512
09/02/2014 01:58,53.28716211,-6.118968017,B02512
09/02/2014 03:12,53.28706964,-6.11875039,B02512
09/02/2014 03:17,53.28697718,-6.118532764,B02512
09/02/2014 03:20,53.28688471,-6.118315138,B02512
09/02/2014 03:23,53.28679224,-6.118097511,B02512
09/02/2014 03:34,53.28669978,-6.117879885,B02512
09/02/2014 03:36,53.28660731,-6.117662258,B02512
09/02/2014 03:36,53.28651485,-6.117444632,B02512
09/02/2014 03:47,53.28642238,-6.117227006,B02512
09/02/2014 03:52,53.28632992,-6.117009379,B02512
09/02/2014 03:57,53.28623745,-6.116791753,B02512
09/02/2014 04:02,53.28614499,-6.116574126,B02512
09/02/2014 04:10,53.28605252,-6.1163565,B02512
09/02/2014 04:10,53.28596006,-6.116138874,B02512
09/02/2014 04:13,53.28586759,-6.115921247,B02512
09/02/2014 04:15,53.28577513,-6.115703621,B02512
09/02/2014 04:16,53.28568266,-6.115485994,B02512
09/02/2014 04:17,53.2855902,-6.115268368,B02512
09/02/2014 04:18,53.28549773,-6.115050742,B02512
09/02/2014 04:20,53.28540527,-6.114833115,B02512
09/02/2014 04:25,53.2853128,-6.114615489,B02512
09/02/2014 04:27,53.28522034,-6.114397862,B02512
09/02/2014 04:27,53.28512787,-6.114180236,B02512
09/02/2014 04:31,53.28503541,-6.11396261,B02512
09/02/2014 04:31,53.28494294,-6.113744983,B02512
09/02/2014 04:36,53.28485048,-6.113527357,B02512
09/02/2014 04:43,53.28475801,-6.11330973,B02512
09/02/2014 04:46,53.28466555,-6.113092104,B02512
09/02/2014 04:49,53.28457308,-6.112874478,B02512
09/02/2014 04:52,53.28448062,-6.112656851,B02512
09/02/2014 04:55,53.28438815,-6.112439225,B02512
09/02/2014 04:57,53.28429569,-6.112221598,B02512
09/02/2014 05:00,53.28420322,-6.112003972,B02512
09/02/2014 05:01,53.28411076,-6.111786346,B02512
09/02/2014 05:01,53.28401829,-6.111568719,B02512
09/02/2014 05:01,53.28392583,-6.111351093,B02512
09/02/2014 05:03,53.28383336,-6.111133466,B02512
09/02/2014 05:03,53.2837409,-6.11091584,B02512
09/02/2014 05:08,53.28364843,-6.110698214,B02512
09/02/2014 05:08,53.28355597,-6.110480587,B02512
09/02/2014 05:10,53.2834635,-6.110262961,B02512
09/02/2014 05:10,53.28337104,-6.110045334,B02512
09/02/2014 05:16,53.28327857,-6.109827708,B02512
09/02/2014 05:18,53.28318611,-6.109610082,B02512
09/02/2014 05:19,53.28309364,-6.109392455,B02512
09/02/2014 05:24,53.28300118,-6.109174829,B02512
09/02/2014 05:25,53.28290871,-6.108957202,B02512
09/02/2014 05:33,53.28281625,-6.108739576,B02512
09/02/2014 05:33,53.28272378,-6.10852195,B02512
09/02/2014 05:34,53.28263132,-6.108304323,B02512
09/02/2014 05:37,53.28253885,-6.108086697,B02512
09/02/2014 05:40,53.28244639,-6.10786907,B02512
09/02/2014 05:45,53.28235392,-6.107651444,B02512
09/02/2014 05:50,53.28226146,-6.107433818,B02512
09/02/2014 05:51,53.28216899,-6.107216191,B02512
09/02/2014 05:52,53.28207653,-6.106998565,B02512
09/02/2014 05:56,53.28198406,-6.106780938,B02512
09/02/2014 05:58,53.2818916,-6.106563312,B02512
09/02/2014 05:58,53.28179913,-6.106345686,B02512
09/02/2014 05:59,53.28170666,-6.106128059,B02512
09/02/2014 06:00,53.2816142,-6.105910433,B02512
09/02/2014 06:01,53.28152173,-6.105692806,B02512
09/02/2014 06:02,53.28142927,-6.10547518,B02512
09/02/2014 06:03,53.2813368,-6.105257554,B02512
09/02/2014 06:04,53.28124434,-6.105039927,B02512
09/02/2014 06:06,53.28115187,-6.104822301,B02512
09/02/2014 06:11,53.28105941,-6.104604674,B02512
09/02/2014 06:11,53.28096694,-6.104387048,B02512
09/02/2014 06:12,53.28087448,-6.104169422,B02512
09/02/2014 06:12,53.28078201,-6.103951795,B02512
09/02/2014 06:13,53.28068955,-6.103734169,B02512
09/02/2014 06:15,53.28059708,-6.103516542,B02512
09/02/2014 06:18,53.28050462,-6.103298916,B02512
09/02/2014 06:19,53.28041215,-6.10308129,B02512
09/02/2014 06:21,53.28031969,-6.102863663,B02512
09/02/2014 06:23,53.28022722,-6.102646037,B02512
09/02/2014 06:26,53.28013476,-6.10242841,B02512
09/02/2014 06:27,53.28004229,-6.102210784,B02512
09/02/2014 06:27,53.27994983,-6.101993158,B02512
09/02/2014 06:28,53.27985736,-6.101775531,B02512
09/02/2014 06:30,53.2797649,-6.101557905,B02512
09/02/2014 06:30,53.27967243,-6.101340278,B02512
09/02/2014 06:30,53.27957997,-6.101122652,B02512
09/02/2014 06:35,53.2794875,-6.100905026,B02512
09/02/2014 06:35,53.27939504,-6.100687399,B02512
09/02/2014 06:38,53.27930257,-6.100469773,B02512
09/02/2014 06:39,53.27921011,-6.100252146,B02512
09/02/2014 06:39,53.27911764,-6.10003452,B02512
09/02/2014 06:48,53.27902518,-6.099816894,B02512
09/02/2014 06:48,53.27893271,-6.099599267,B02512
09/02/2014 06:48,53.27884025,-6.099381641,B02512
09/02/2014 06:49,53.27874778,-6.099164014,B02512
09/02/2014 06:50,53.27865532,-6.098946388,B02512
09/02/2014 06:50,53.27856285,-6.098728762,B02512
09/02/2014 06:52,53.27847039,-6.098511135,B02512
09/02/2014 06:53,53.27837792,-6.098293509,B02512
09/02/2014 06:54,53.27828546,-6.098075882,B02512
09/02/2014 06:56,53.27819299,-6.097858256,B02512
09/02/2014 06:56,53.27810053,-6.09764063,B02512
09/02/2014 06:56,53.27800806,-6.097423003,B02512
09/02/2014 06:58,53.2779156,-6.097205377,B02512
09/02/2014 06:59,53.27782313,-6.09698775,B02512
09/02/2014 07:01,53.27773067,-6.096770124,B02512
09/02/2014 07:01,53.2776382,-6.096552498,B02512
09/02/2014 07:03,53.27754574,-6.096334871,B02512
09/02/2014 07:04,53.27745327,-6.096117245,B02512
09/02/2014 07:05,53.27736081,-6.095899618,B02512
09/02/2014 07:05,53.27726834,-6.095681992,B02512
09/02/2014 07:06,53.27717588,-6.095464366,B02512
09/02/2014 07:08,53.27708341,-6.095246739,B02512
09/02/2014 07:08,53.27699095,-6.095029113,B02512
09/02/2014 07:10,53.27689848,-6.094811486,B02512
09/02/2014 07:12,53.27680602,-6.09459386,B02512
09/02/2014 07:14,53.27671355,-6.094376234,B02512
09/02/2014 07:16,53.27662108,-6.094158607,B02512
09/02/2014 07:18,53.27652862,-6.093940981,B02512
09/02/2014 07:18,53.27643615,-6.093723354,B02512
09/02/2014 07:19,53.27634369,-6.093505728,B02512
09/02/2014 07:23,53.27625122,-6.093288102,B02512
09/02/2014 07:23,53.27615876,-6.093070475,B02512
09/02/2014 07:23,53.27606629,-6.092852849,B02512
09/02/2014 07:24,53.27597383,-6.092635222,B02512
09/02/2014 07:25,53.27588136,-6.092417596,B02512
09/02/2014 07:25,53.2757889,-6.09219997,B02512
09/02/2014 07:25,53.27569643,-6.091982343,B02512
09/02/2014 07:26,53.27560397,-6.091764717,B02512
09/02/2014 07:26,53.2755115,-6.09154709,B02512
09/02/2014 07:27,53.27541904,-6.091329464,B02512
09/02/2014 07:28,53.27532657,-6.091111838,B02512
09/02/2014 07:28,53.27523411,-6.090894211,B02512
09/02/2014 07:29,53.27514164,-6.090676585,B02512
09/02/2014 07:30,53.27504918,-6.090458958,B02512
09/02/2014 07:31,53.27495671,-6.090241332,B02512
09/02/2014 07:31,53.27486425,-6.090023706,B02512
09/02/2014 07:33,53.27477178,-6.089806079,B02512
09/02/2014 07:35,53.27467932,-6.089588453,B02512
09/02/2014 07:36,53.27458685,-6.089370826,B02512
09/02/2014 07:37,53.27449439,-6.0891532,B02512
09/02/2014 07:39,53.27440192,-6.088935574,B02512
09/02/2014 07:42,53.27430946,-6.088717947,B02512
09/02/2014 07:42,53.27421699,-6.088500321,B02512
09/02/2014 07:43,53.27412453,-6.088282694,B02512
09/02/2014 07:43,53.27403206,-6.088065068,B02512
09/02/2014 07:43,53.2739396,-6.087847442,B02512
09/02/2014 07:44,53.27384713,-6.087629815,B02512
09/02/2014 07:44,53.27375467,-6.087412189,B02512
09/02/2014 07:45,53.2736622,-6.087194562,B02512
09/02/2014 07:46,53.27356974,-6.086976936,B02512
09/02/2014 07:48,53.27347727,-6.08675931,B02512
09/02/2014 07:50,53.27338481,-6.086541683,B02512
09/02/2014 07:51,53.27329234,-6.086324057,B02512
09/02/2014 07:54,53.27319988,-6.08610643,B02512
09/02/2014 07:54,53.27310741,-6.085888804,B02512
09/02/2014 07:55,53.27301495,-6.085671178,B02512
09/02/2014 07:55,53.27292248,-6.085453551,B02512
09/02/2014 07:57,53.27283002,-6.085235925,B02512
09/02/2014 07:58,53.27273755,-6.085018298,B02512
09/02/2014 07:58,53.27264509,-6.084800672,B02512
09/02/2014 07:59,53.27255262,-6.084583046,B02512
09/02/2014 08:00,53.27246016,-6.084365419,B02512
09/02/2014 08:00,53.27236769,-6.084147793,B02512
09/02/2014 08:01,53.27227523,-6.083930166,B02512
09/02/2014 08:01,53.27218276,-6.08371254,B02512
09/02/2014 08:02,53.2720903,-6.083494914,B02512
09/02/2014 08:03,53.27199783,-6.083277287,B02512
09/02/2014 08:05,53.27190537,-6.083059661,B02512
09/02/2014 08:05,53.2718129,-6.082842034,B02512
09/02/2014 08:06,53.27172044,-6.082624408,B02512
09/02/2014 08:06,53.27162797,-6.082406782,B02512
09/02/2014 08:07,53.2715355,-6.082189155,B02512
09/02/2014 08:08,53.27144304,-6.081971529,B02512
09/02/2014 08:09,53.27135057,-6.081753902,B02512
09/02/2014 08:10,53.27125811,-6.081536276,B02512
09/02/2014 08:10,53.27116564,-6.08131865,B02512
09/02/2014 08:13,53.27107318,-6.081101023,B02512
09/02/2014 08:13,53.27098071,-6.080883397,B02512
09/02/2014 08:14,53.27088825,-6.08066577,B02512
09/02/2014 08:16,53.27079578,-6.080448144,B02512
09/02/2014 08:17,53.27070332,-6.080230518,B02512
09/02/2014 08:18,53.27061085,-6.080012891,B02512
09/02/2014 08:18,53.27051839,-6.079795265,B02512
09/02/2014 08:20,53.27042592,-6.079577638,B02512
09/02/2014 08:20,53.27033346,-6.079360012,B02512
09/02/2014 08:21,53.27024099,-6.079142386,B02512
09/02/2014 08:21,53.27014853,-6.078924759,B02512
09/02/2014 08:22,53.27005606,-6.078707133,B02512
09/02/2014 08:22,53.2699636,-6.078489506,B02512
09/02/2014 08:22,53.26987113,-6.07827188,B02512
09/02/2014 08:23,53.26977867,-6.078054254,B02512
09/02/2014 08:25,53.2696862,-6.077836627,B02512
09/02/2014 08:27,53.26959374,-6.077619001,B02512
09/02/2014 08:27,53.26950127,-6.077401374,B02512
09/02/2014 08:27,53.26940881,-6.077183748,B02512
09/02/2014 08:31,53.26931634,-6.076966122,B02512
09/02/2014 08:31,53.26922388,-6.076748495,B02512
09/02/2014 08:31,53.26913141,-6.076530869,B02512
09/02/2014 08:32,53.26903895,-6.076313242,B02512
09/02/2014 08:33,53.26894648,-6.076095616,B02512
09/02/2014 08:34,53.26885402,-6.07587799,B02512
09/02/2014 08:36,53.26876155,-6.075660363,B02512
09/02/2014 08:36,53.26866909,-6.075442737,B02512
09/02/2014 08:36,53.26857662,-6.07522511,B02512
09/02/2014 08:39,53.26848416,-6.075007484,B02512
09/02/2014 08:39,53.26839169,-6.074789858,B02512
09/02/2014 08:40,53.26829923,-6.074572231,B02512
09/02/2014 08:40,53.26820676,-6.074354605,B02512
09/02/2014 08:40,53.2681143,-6.074136978,B02512
09/02/2014 08:41,53.26802183,-6.073919352,B02512
09/02/2014 08:43,53.26792937,-6.073701726,B02512
09/02/2014 08:44,53.2678369,-6.073484099,B02512
09/02/2014 08:44,53.26774444,-6.073266473,B02512
09/02/2014 08:45,53.26765197,-6.073048846,B02512
09/02/2014 08:46,53.26755951,-6.07283122,B02512
09/02/2014 08:47,53.26746704,-6.072613594,B02512
09/02/2014 08:48,53.26737458,-6.072395967,B02512
09/02/2014 08:50,53.26728211,-6.072178341,B02512
09/02/2014 08:50,53.26718965,-6.071960714,B02512
09/02/2014 08:50,53.26709718,-6.071743088,B02512
09/02/2014 08:51,53.26700472,-6.071525462,B02512
09/02/2014 08:51,53.26691225,-6.071307835,B02512
09/02/2014 08:51,53.26681979,-6.071090209,B02512
09/02/2014 08:54,53.26672732,-6.070872582,B02512
09/02/2014 08:57,53.26663486,-6.070654956,B02512
09/02/2014 08:58,53.26654239,-6.07043733,B02512
09/02/2014 09:01,53.26644992,-6.070219703,B02512
09/02/2014 09:01,53.26635746,-6.070002077,B02512
09/02/2014 09:01,53.26626499,-6.06978445,B02512
09/02/2014 09:03,53.26617253,-6.069566824,B02512
09/02/2014 09:05,53.26608006,-6.069349198,B02512
09/02/2014 09:07,53.2659876,-6.069131571,B02512
09/02/2014 09:08,53.26589513,-6.068913945,B02512
09/02/2014 09:09,53.26580267,-6.068696318,B02512
09/02/2014 09:10,53.2657102,-6.068478692,B02512
09/02/2014 09:11,53.26561774,-6.068261066,B02512
09/02/2014 09:13,53.26552527,-6.068043439,B02512
09/02/2014 09:13,53.26543281,-6.067825813,B02512
09/02/2014 09:13,53.26534034,-6.067608186,B02512
09/02/2014 09:13,53.26524788,-6.06739056,B02512
09/02/2014 09:14,53.26515541,-6.067172934,B02512
09/02/2014 09:15,53.26506295,-6.066955307,B02512
09/02/2014 09:17,53.26497048,-6.066737681,B02512
09/02/2014 09:17,53.26487802,-6.066520054,B02512
09/02/2014 09:20,53.26478555,-6.066302428,B02512
09/02/2014 09:22,53.26469309,-6.066084802,B02512
09/02/2014 09:23,53.26460062,-6.065867175,B02512
09/02/2014 09:23,53.26450816,-6.065649549,B02512
09/02/2014 09:24,53.26441569,-6.065431922,B02512
09/02/2014 09:24,53.26432323,-6.065214296,B02512
09/02/2014 09:26,53.26423076,-6.06499667,B02512
09/02/2014 09:26,53.2641383,-6.064779043,B02512
09/02/2014 09:27,53.26404583,-6.064561417,B02512
09/02/2014 09:28,53.26395337,-6.06434379,B02512
09/02/2014 09:32,53.2638609,-6.064126164,B02512
09/02/2014 09:34,53.26376844,-6.063908538,B02512
09/02/2014 09:39,53.26367597,-6.063690911,B02512
09/02/2014 09:40,53.26358351,-6.063473285,B02512
09/02/2014 09:40,53.26349104,-6.063255658,B02512
09/02/2014 09:42,53.26339858,-6.063038032,B02512
09/02/2014 09:43,53.26330611,-6.062820406,B02512
09/02/2014 09:43,53.26321365,-6.062602779,B02512
09/02/2014 09:44,53.26312118,-6.062385153,B02512
09/02/2014 09:45,53.26302872,-6.062167526,B02512
09/02/2014 09:45,53.26293625,-6.0619499,B02512
09/02/2014 09:46,53.26284379,-6.061732274,B02512
09/02/2014 09:49,53.26275132,-6.061514647,B02512
09/02/2014 09:51,53.26265886,-6.061297021,B02512
09/02/2014 09:52,53.26256639,-6.061079394,B02512
09/02/2014 09:52,53.26247393,-6.060861768,B02512
09/02/2014 09:56,53.26238146,-6.060644142,B02512
09/02/2014 09:56,53.262289,-6.060426515,B02512
09/02/2014 09:57,53.26219653,-6.060208889,B02512
09/02/2014 09:58,53.26210407,-6.059991262,B02512
09/02/2014 09:59,53.2620116,-6.059773636,B02512
09/02/2014 09:59,53.26191914,-6.05955601,B02512
09/02/2014 10:01,53.26182667,-6.059338383,B02512
09/02/2014 10:02,53.26173421,-6.059120757,B02512
09/02/2014 10:04,53.26164174,-6.05890313,B02512
09/02/2014 10:04,53.26154928,-6.058685504,B02512
09/02/2014 10:04,53.26145681,-6.058467878,B02512
09/02/2014 10:04,53.26136434,-6.058250251,B02512
09/02/2014 10:05,53.26127188,-6.058032625,B02512
09/02/2014 10:06,53.26117941,-6.057814998,B02512
09/02/2014 10:11,53.26108695,-6.057597372,B02512
09/02/2014 10:14,53.26099448,-6.057379746,B02512
09/02/2014 10:14,53.26090202,-6.057162119,B02512
09/02/2014 10:16,53.26080955,-6.056944493,B02512
09/02/2014 10:17,53.26071709,-6.056726866,B02512
09/02/2014 10:18,53.26062462,-6.05650924,B02512
09/02/2014 10:19,53.26053216,-6.056291614,B02512
09/02/2014 10:19,53.26043969,-6.056073987,B02512
09/02/2014 10:20,53.26034723,-6.055856361,B02512
09/02/2014 10:20,53.26025476,-6.055638734,B02512
09/02/2014 10:22,53.2601623,-6.055421108,B02512
09/02/2014 10:22,53.26006983,-6.055203482,B02512
09/02/2014 10:23,53.25997737,-6.054985855,B02512
09/02/2014 10:23,53.2598849,-6.054768229,B02512
09/02/2014 10:25,53.25979244,-6.054550602,B02512
09/02/2014 10:25,53.25969997,-6.054332976,B02512
09/02/2014 10:26,53.25960751,-6.05411535,B02512
09/02/2014 10:26,53.25951504,-6.053897723,B02512
09/02/2014 10:27,53.25942258,-6.053680097,B02512
09/02/2014 10:27,53.25933011,-6.05346247,B02512
09/02/2014 10:31,53.25923765,-6.053244844,B02512
09/02/2014 10:31,53.25914518,-6.053027218,B02512
09/02/2014 10:32,53.25905272,-6.052809591,B02512
09/02/2014 10:32,53.25896025,-6.052591965,B02512
09/02/2014 10:33,53.25886779,-6.052374338,B02512
09/02/2014 10:34,53.25877532,-6.052156712,B02512
09/02/2014 10:35,53.25868286,-6.051939086,B02512
09/02/2014 10:37,53.25859039,-6.051721459,B02512
09/02/2014 10:37,53.25849793,-6.051503833,B02512
09/02/2014 10:40,53.25840546,-6.051286206,B02512
09/02/2014 10:40,53.258313,-6.05106858,B02512
09/02/2014 10:41,53.25822053,-6.050850954,B02512
09/02/2014 10:41,53.25812807,-6.050633327,B02512
09/02/2014 10:41,53.2580356,-6.050415701,B02512
09/02/2014 10:42,53.25794314,-6.050198074,B02512
09/02/2014 10:42,53.25785067,-6.049980448,B02512
09/02/2014 10:42,53.25775821,-6.049762822,B02512
09/02/2014 10:45,53.25766574,-6.049545195,B02512
09/02/2014 10:48,53.25757328,-6.049327569,B02512
09/02/2014 10:51,53.25748081,-6.049109942,B02512
09/02/2014 10:52,53.25738835,-6.048892316,B02512
09/02/2014 10:53,53.25729588,-6.04867469,B02512
09/02/2014 10:53,53.25720342,-6.048457063,B02512
09/02/2014 10:54,53.25711095,-6.048239437,B02512
09/02/2014 10:56,53.25701849,-6.04802181,B02512
09/02/2014 10:56,53.25692602,-6.047804184,B02512
09/02/2014 10:56,53.25683356,-6.047586558,B02512
09/02/2014 10:56,53.25674109,-6.047368931,B02512
09/02/2014 10:57,53.25664863,-6.047151305,B02512
09/02/2014 10:57,53.25655616,-6.046933678,B02512
09/02/2014 11:00,53.2564637,-6.046716052,B02512
09/02/2014 11:02,53.25637123,-6.046498426,B02512
09/02/2014 11:03,53.25627876,-6.046280799,B02512
09/02/2014 11:03,53.2561863,-6.046063173,B02512
09/02/2014 11:04,53.25609383,-6.045845546,B02512
09/02/2014 11:07,53.25600137,-6.04562792,B02512
09/02/2014 11:07,53.2559089,-6.045410294,B02512
09/02/2014 11:08,53.25581644,-6.045192667,B02512
09/02/2014 11:08,53.25572397,-6.044975041,B02512
09/02/2014 11:09,53.25563151,-6.044757414,B02512
09/02/2014 11:09,53.25553904,-6.044539788,B02512
09/02/2014 11:11,53.25544658,-6.044322162,B02512
09/02/2014 11:14,53.25535411,-6.044104535,B02512
09/02/2014 11:14,53.25526165,-6.043886909,B02512
